id	Wlambda1.unity	Wlambda2.unity	Wlambda3.unity	Wnu1.unity	Wnu2.unity	Wgamma1.unity	Wgamma2.unity	Wgamma3.unity	Weta1.unity	Weta2.unity	Weta3.unity	WT.unity	WA.unity	WV.unity	WK.unity	WG.unity	WD.unity	BCUTw.1l	BCUTw.1h	BCUTc.1l	BCUTc.1h	BCUTp.1l	BCUTp.1h	Fsp3	XLogP	MW	LipinskiFailures	nRotB	MLogP	nAtomP	nAtomLC	nB	nBase	nAtom	nAromBond	naAromAtom	ALogP	ALogp2	AMR	nAcid	nSmallRings	nAromRings	nRingBlocks	nAromBlocks	nRings3	nRings4	nRings5	nRings6	nRings7	nRings8	nRings9	tpsaEfficiency	Zagreb	WPATH	WPOL	WTPT.1	WTPT.2	WTPT.3	WTPT.4	WTPT.5	VAdjMat	VABC	TopoPSA	topoShape	geomShape	PetitjeanNumber	MDEC.11	MDEC.12	MDEC.13	MDEC.14	MDEC.22	MDEC.23	MDEC.24	MDEC.33	MDEC.34	MDEC.44	MDEO.11	MDEO.12	MDEO.22	MDEN.11	MDEN.12	MDEN.13	MDEN.22	MDEN.23	MDEN.33	khs.sLi	khs.ssBe	khs.ssssBe	khs.ssBH	khs.sssB	khs.ssssB	khs.sCH3	khs.dCH2	khs.ssCH2	khs.tCH	khs.dsCH	khs.aaCH	khs.sssCH	khs.ddC	khs.tsC	khs.dssC	khs.aasC	khs.aaaC	khs.ssssC	khs.sNH3	khs.sNH2	khs.ssNH2	khs.dNH	khs.ssNH	khs.aaNH	khs.tN	khs.sssNH	khs.dsN	khs.aaN	khs.sssN	khs.ddsN	khs.aasN	khs.ssssN	khs.sOH	khs.dO	khs.ssO	khs.aaO	khs.sF	khs.sSiH3	khs.ssSiH2	khs.sssSiH	khs.ssssSi	khs.sPH2	khs.ssPH	khs.sssP	khs.dsssP	khs.sssssP	khs.sSH	khs.dS	khs.ssS	khs.aaS	khs.dssS	khs.ddssS	khs.sCl	khs.sGeH3	khs.ssGeH2	khs.sssGeH	khs.ssssGe	khs.sAsH2	khs.ssAsH	khs.sssAs	khs.sssdAs	khs.sssssAs	khs.sSeH	khs.dSe	khs.ssSe	khs.aaSe	khs.dssSe	khs.ddssSe	khs.sBr	khs.sSnH3	khs.ssSnH2	khs.sssSnH	khs.ssssSn	khs.sI	khs.sPbH3	khs.ssPbH2	khs.sssPbH	khs.ssssPb	Kier1	Kier2	Kier3	HybRatio	fragC	FMF	ECCEN	SP.0	SP.1	SP.2	SP.3	SP.4	SP.5	SP.6	SP.7	VP.0	VP.1	VP.2	VP.3	VP.4	VP.5	VP.6	VP.7	SPC.4	SPC.5	SPC.6	VPC.4	VPC.5	VPC.6	SC.3	SC.4	SC.5	SC.6	VC.3	VC.4	VC.5	VC.6	SCH.3	SCH.4	SCH.5	SCH.6	SCH.7	VCH.3	VCH.4	VCH.5	VCH.6	VCH.7	C1SP1	C2SP1	C1SP2	C2SP2	C3SP2	C1SP3	C2SP3	C3SP3	C4SP3	ATSp1	ATSp2	ATSp3	ATSp4	ATSp5	ATSm1	ATSm2	ATSm3	ATSm4	ATSm5	ATSc1	ATSc2	ATSc3	ATSc4	ATSc5	nHBDon	nHBAcc	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA	bpol	apol	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6
0265_00001																		11.996122370807326	16.004459129978926	-0.41246930399448806	0.2002891822693719	4.955132402170044	11.544458084073	0.4444444444444444	-1.291	527.5209035569537	2	4	3.2199999999999998	19	15	42	1	67	0	0	-2.0274	4.11035076	137.3738	0	5	3	2	1	0	0	0	5	0	0	0	0.35251773762897226	216	4100	81	77.35893453595679	2.0357614351567577	29.468186789520335	26.947961598376846	2.520225191143489	6.392317422778761		185.84	1		0.5	0.2679161449185622	2.6156031464470466	8.373706955544359	0.5777570356662537	3.0812685211385795	22.430241966136904	1.626489111506811	35.786183518824636	4.1189205822907615	0	3.181243066541858	3.4077260835498455	0.552604724796058	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3	5	0	0	3	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.490929705215418	11.008264462809917	4.921875	0.4444444444444444	3635.11	0.6578947368421053	894	27.678915606902567	17.889772314777037	17.53668432924624	15.817878606248348	13.371475245827284	11.364098178648891	8.672714200068173	6.595356262455795	21.055816891049282	12.242020578782894	10.134829060148167	7.79797360666387	5.65888147137945	4.108423429000279	2.733123714565726	1.7668402128919214	10.011899331816947	16.088670930237907	25.99177715782007	3.668245981701054	5.027821799078323	6.570157137406862	3.7789834117821077	0.14433756729740646	1.6056563949340574	0.14433756729740646	1.6996028446705396	0.05590169943749474	0.39745821852132834	0.02282177322938192	0	0	0	0.2457835338060756	0.8269233539906415	0	0	0	0.12346566799556521	0.291791507916946	0	0	0	9	6	3	7	1	0	2862.8678768374148	3565.821979647299	5546.606153128689	6496.786263741567	6245.9968803475595	46.10467065668594	46.48337763590377	74.7449483759508	94.393798779884	98.10076148179073	1.1816174466863663	-0.3928707187528775	-0.010098753748252042	-0.2700378104488822	-0.15709144935104463	5	11																														39.665003	75.97699699999998																		
0265_00002																		11.889999999999999	15.999961557156357	-0.39316047737741483	0.28677792238753946	4.321576513761368	14.137653054390658	0.8064516129032258	5.904000000000002	516.7103985494822	2	6	4.21	5	16	40	0	85	0	0	5.0722	25.727212839999996	144.1217	1	4	0	1	0	0	0	1	3	0	0	0	0.20153188649968864	208	3804	78	74.22927926597869	2.006196736918343	15.38876122844235	15.38876122844235	0	6.321928094887363		104.06000000000002	0.875		0.4666666666666667	2.828948725166419	11.426444845836215	15.642187921412036	5.108565669984941	7.978959327774674	26.10682341282292	8.32193337276641	15.767177778569405	10.836555917569214	1.6509636244473134	1.3592038872229928	1.0081978184971665	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	1	0	7	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.97	10.7666015625	4.916824196597354	0.8064516129032258	6412.06	0.4594594594594595	866	27.49927104214099	17.16908108037381	17.561871819125354	14.345996547240942	12.642119319098645	10.436384321359531	8.310781858319265	6.619434009413004	23.84204206090085	14.299858789845203	13.645763035673324	11.568248813139412	9.789008064506522	7.584483224473022	5.832429034169554	4.281356832264276	10.418296416670655	18.776826421648135	31.784006469409263	8.388454946456088	14.83153634676995	23.943731342274788	4.493947707988716	0.32197527542968946	1.9101720986569666	0.4987846933490613	3.326589213468888	0.32197527542968946	1.6005690991842774	0.49320241850674623	0	0	0.06804138174397717	0.36137070751794675	1.0852974738447958	0	0	0.05892556509887897	0.3073739380517831	0.8877399051701321	0	0	2	1	3	7	11	4	3	3452.198856016028	4339.04284246579	7036.732941274541	8329.027774208971	8191.805307881798	41.646814213245676	42.324643839927944	68.86985784240753	82.64928767985589	91.3060234969164	0.6175624963756251	-0.32711585400536	0.06596019929709587	0.02658104724479067	-0.10711723270739243	3	6																														56.30593599999999	91.378064																		
0265_00003																		11.889999999999993	31.97709669215316	-0.38638377068929414	0.25486045770798554	4.631133509022166	12.81604640011215	0.3392857142857143	-0.8310000000000008	1290.5290590200075	4	13	4.21	28	31	97	0	142	0	0	-1.0727000000000069	1.1506852900000148	347.1082	0	10	8	5	8	0	0	8	2	0	0	0	0.3864780959615543	476	43615	148	178.89026112288607	2.056209897964208	90.92232197509537	26.17478697996406	46.04493839102528	7.599912842187128		498.2700000000001	0.875		0.4666666666666667	1.2290311218420644	5.986589744076198	15.894649242301805	0	15.288738741025652	0	0	0	0	0	2.047990744334295	1.2852583298961824	0.04347826086956522	0	0.7693438603887115	0.33333333333333337	9.232665086141433	0.9683641959391823	0	0	0	0	0	0	0	5	0	7	0	0	11	7	0	0	8	18	0	0	0	1	0	0	5	0	0	0	1	7	1	0	0	0	1	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3868636411946	31.25345807554952	16.123286215325752	0.3392857142857143	15622.31	0.7586206896551724	4339	61.20707361872255	41.938334734913994	38.90497877833795	33.68031727652302	28.32835963393904	21.709609268794583	16.615191652610434	12.450934035985075	51.914242380432555	32.33767625926334	26.340058346641165	19.995144118951494	15.378586819974254	9.947476680254223	6.802243035169587	4.599102051452696	15.699406896371814	24.599809206618907	33.827025894688404	7.427683831422461	10.744211530092272	12.236430446252886	6.327054931468411	0	1.8129280749263619	0	3.4809528576703266	0	0.6714468923190691	0	0	0	0.8995568709164229	1.3730886841188057	2.264225488777263	0	0	0.5817132979356537	0.7660065217415924	0.9694302587021583	0	0	18	17	2	7	9	1	0	7971.959633429606	9616.602514269618	13928.754021571838	14160.356102354159	15677.204026547715	136.91091310525672	126.00798417563985	192.4501621855769	202.2364341209284	245.73242225920876	2.4639515883439587	-1.2020363234810032	-0.4718158217746534	1.0321666314495073	-0.8023097988017874	7	25																														99.52438500000005	177.15361500000006																		
0265_00004																		11.99608944042945	16.006443765553986	-0.3896340543339776	0.24173825164902651	5.088750021332329	11.08809130229406	0.5116279069767442	4.568	796.9443543363352	4	18	4.65	16	32	59	0	117	0	0	2.0703999999999976	4.28655615999999	222.59380000000002	0	3	1	3	1	0	0	1	2	0	0	0	0.28168744360185843	286	18464	101	112.41737333790738	1.9722346199632874	37.72869089879386	31.76370341314356	5.964987485650287	6.882643049361842		224.33999999999995	0.9375		0.4838709677419355	2.562851963839033	13.027070259619016	14.920981017160933	2.409924474184654	13.939436821516246	32.34551692508889	3.629355553774625	18.646674965340654	4.125798788598403	0.33333333333333337	3.140880890027901	2.938314446659293	0.3614009127887181	0	0	0	0.04999999999999999	0	0	0	0	0	0	0	0	8	0	2	0	12	2	10	0	0	4	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.35076127549555	24.00793650793651	13.017857142857142	0.5116279069767442	10969.14	0.5964912280701754	2787	42.664196981141124	26.879406719184402	24.155007624727094	20.89935860665008	15.932283038770784	10.657480230693203	7.169425870260483	4.522119887419878	33.90339133870705	19.066171704497183	15.034411616562151	10.666169900109436	7.120060004892313	4.268978423763861	2.512125778696671	1.4590588308512469	12.638558646397762	20.003925520823632	28.43770584343989	5.30935316897023	6.961101079928793	8.266330498486845	4.69722668633051	0.2845177968644246	2.2150235462418264	0.2957122823747169	2.6666449907338166	0.1970956976391759	0.7220130032426254	0.10093188744309506	0	0	0.07856742013183861	0.36011338959785	0.8124772039587594	0	0	0.045360921162651446	0.13342550975086437	0.2440260771404429	0	0	3	15	3	8	10	2	1	3961.1990399329843	4570.816840762386	6360.640011164434	7034.980753081427	6567.976716978423	67.01358902904431	64.64610738971022	95.18051136784263	119.7614029644505	117.70499374216018	1.5058240105331901	-0.49808112845922237	-0.19262730738890899	-0.488927230386247	0.5670806626906674	8	14																														75.53442	127.51158000000008																		
0265_00005																		11.996080317276608	31.977095262705603	-0.4044759613405103	0.2914449680388811	4.4936422515655154	13.298571439240517	0.21568627450980393	1.5920000000000005	1222.365493931225	3	6	3.66	30	25	91	0	125	0	0	-3.0183999999999975	9.110738559999985	322.4655	0	8	8	2	7	0	0	6	2	0	0	0	0.43454197972497244	450	33719	147	168.06930076898124	2.0496256191339177	89.05462974161497	30.84938450685973	39.626954150077324	7.507794640198696		530.64	0.8461538461538461		0.4583333333333333	0.377045350644296	4.718308984911636	13.588275976076934	0	9.084841511413185	0	0	0	0	0	4.618631230338165	1.1446424551295866	0	0	0.942233486140869	0	8.139759382124597	0	0	0	0	0	0	0	0	3	1	3	0	1	9	5	0	0	10	17	2	0	0	1	0	0	5	1	0	0	0	6	0	0	0	0	3	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.96824055065814	28.87057251058142	15.097494699752158	0.21568627450980393	11314.31	0.7317073170731707	3411	58.257326150416745	39.238533889904744	37.098243102729406	32.192404385319364	26.21458198975589	20.34211902248038	15.983759516198994	11.925326481796214	47.61365763380409	29.657577129482178	23.50913322077466	18.092011603315235	13.613476392899551	8.889460871907295	6.231536507597551	4.308167078864349	16.23873735455822	23.69470884819707	32.94421158599969	6.447529823218716	9.165625719995328	10.399071105240697	6.507664288902584	0	2.0620396078763763	0	2.9059817566967747	0	0.5468222418488864	0	0	0	0.6678230711206282	1.0288555727520012	1.9166735984049788	0	0	0.42653470752104744	0.5282507466719734	0.7224303614338083	0	0	19	17	4	5	6	0	0	7673.125984900762	9235.51394625118	13367.163654126929	14097.536511796972	15550.229633420595	132.73989057378566	119.50916648687019	183.05090390749768	202.83984107093073	239.81762091472405	2.3399331240536716	-1.0403068340460682	-0.5318383589225971	1.0408631879604595	-0.9156606835693729	10	25																														81.487901	159.75609900000006																		
0265_00006																		11.996111201616102	16.005436133647084	-0.40694625838213266	0.3352217776325763	4.0422983022863495	10.258668997061505	0.3870967741935484	2.5749999999999993	612.6255405554914	2	10	3.4400000000000004	23	22	47	0	80	0	0	1.3140999999999987	1.7268588099999966	163.93350000000004	0	4	3	3	2	0	0	0	4	0	0	0	0.3203034613415056	234	7671	80	88.16948055741247	2.0038518308502833	35.78854667968184	30.313634038716298	5.474912640965499	6.554588851677638		196.1	0.9090909090909091		0.47619047619047616	1.6190841347030236	4.744204065044017	13.507162064399145	1.4142135623730951	4.892821976172392	21.302931462026663	0.6487067766509033	25.54011557387149	2.906953132928639	0	1.6984441382034456	4.248079926655755	2.293028100714921	0	0.07692307692307693	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	5	4	0	0	3	7	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.82933454051607	15.48	8.544896030245747	0.3870967741935484	4997.13	0.5681818181818182	1491	32.507342731648755	20.637973893287096	20.110641498773948	16.048422947592456	13.19855897701343	11.037147013846125	7.917820453880528	4.966375284662344	25.165586852483212	13.716007538225625	11.217664128049746	7.325660893907064	5.062779157953826	3.3802113498455837	1.925019403058561	1.0232638105861867	9.242281414195965	14.473569389974166	22.191001609831932	3.3908358705862582	4.42878948218107	5.290997476169455	4.480279297772091	0.20412414523193154	1.226832950370132	0.08333333333333333	2.1216897671170987	0.11785113019775793	0.32786672157321234	0.027777777777777776	0	0	0	0.20824156852810347	0.7038810806950374	0	0	0	0.08032781420788918	0.20237604917253754	0	0	2	11	5	6	4	1	0	2927.8679812811793	3473.3381734529867	5042.328187064613	5563.53134216143	5152.819708373644	53.239119993503365	52.81201743366235	81.78836119428043	95.82812503847074	94.93875710343784	1.4553924238591696	-0.7644795806155174	-0.040461016761465754	0.22327403020221448	-0.18767753513648006	5	13																														51.80945199999999	89.58654800000001																		
0265_00007																		11.99605397163075	34.96885993004696	-0.3938130032101936	0.297984041259909	4.393926589463282	11.649669538771985	0.71698113207547165	-6.448000000000002	2254.0637859629337	4	78	7.400000000000001	7	63	164	2	328	0	0	-2.984199999999995	8.90544963999997	575.3276999999998	1	7	1	7	1	0	0	0	7	0	0	0	0.3784236740565219	776	260786	250	313.423515541776	1.9836931363403545	139.5023109676293	75.51099226891637	61.47208580750474	8.357552004618086		852.2900000000002	1		0.5	0.9966939966240139	0	0	0	0	0	0	0	0	0	0	0	0	0.3112657122149882	3.8334601654636535	0	0	0	0	0	0	0	0	0	0	7	0	36	0	4	5	33	0	0	20	1	0	0	0	4	0	0	17	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.80004461629983	76.1470025510204	51.36204572377827	0.71698113207547165	86750.52	0.5443037974683544	14900	117.01753496980574	74.79027613155579	68.4498998679012	51.749573971870035	39.93175765841701	32.913202555554875	20.76004916609157	14.670344166109972	91.78495168874294	55.70159725255768	43.968404610942905	30.57197814414907	21.2399870426187	15.17448726212209	8.523657836943693	5.21147272541988	24.542230133163955	34.18646318800257	49.85869850853033	10.306378253554668	12.849937719325126	15.312027056061467	12.250313850631418	0	2.762819817855062	0	5.732539860340963	0	0.7520788858714897	0	0	0	0	0.5867701210266096	0.9047645360315877	0	0	0	0.516783063365623	0.5964464868881267	0	0	20	9	1	10	59	7	0	10849.02681412953	12456.329671221149	16693.79810856714	18644.41644863687	19791.047548843395	196.50660730088345	182.22944341427177	261.11919215859695	298.3001916961218	323.57159006213897	4.485026634548768	-1.7983375666601442	-0.4959271159427444	1.615060932007228	-2.5837049528612486	31	51																														214.00519000000048	349.2548099999999																		
0265_00008																		11.890000000000024	16.00606948517821	-0.39263801559537004	0.25906147096807713	4.276892967284617	11.918804481443036	0.5348837209302325	3.238	822.9418792427557	3	5	4.430000000000001	26	22	63	1	117	0	0	0.5692999999999998	0.3241024899999998	226.688	0	4	2	2	1	0	0	1	3	0	0	0	0.26769045284334325	314	13890	115	118.0764993311264	2.001296598832651	45.024972495759016	32.20533206800033	12.819640427758813	6.977279923499917		220.14999999999998	0.75		0.42857142857142855	4.869048969676984	11.385352228003402	31.46050232025101	1.5226295428200467	7.363642732687287	31.495358838803767	1.3850449078088167	0	4.519173481821612	0	3.254719155026348	4.343660888373512	1.3103706971044486	0	0	0	0.25	1.1246826503806984	0.33333333333333337	0	0	0	0	0	0	10	0	4	0	6	0	8	0	0	4	8	2	1	0	0	0	0	1	0	0	0	1	0	2	0	0	0	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.00655076845553	21.326618379357175	10.930112373054504	0.5348837209302325	11219.16	0.6440677966101694	1949	43.670114959535766	27.730884027626537	26.258160624476403	23.03721007306652	17.56725617966897	14.407610417841198	10.52552971837514	7.589084195934238	35.34677769064765	19.78851715628079	16.119126113187434	11.863078208578576	7.923298320291876	5.2334817355515675	3.1966289658764366	1.8376707455966819	13.687014331161176	20.73000848621463	32.48004248198303	5.666839722372054	7.371703660239789	9.276043330631875	5.353788737425785	0.14433756729740646	1.9782878099297578	0.08333333333333333	2.747436626845739	0.041666666666666664	0.6147921954076374	0.008505172717997146	0	0	0.06804138174397717	0.42017011345966915	1.016874248920155	0	0	0.025515518153991442	0.15311436964131622	0.2869459082733467	0	0	4	10	6	12	5	4	0	4544.55074948276	5433.819602326818	7980.865900190471	9327.18649213012	9528.942062488675	69.73354963159727	70.00290740084102	106.56479233858002	132.407878386532	139.09428069788268	1.55936693321524	-0.6605166613207852	-0.08407894534380346	-0.1700956492551787	0.4253918295958044	6	16																														78.564006	128.37799400000003																		
0265_00009																		11.99609081277941	16.005455634198153	-0.39210893301322747	0.2841827714962931	4.40344177229619	11.85687002777449	0.9047619047619048	5.110000000000002	751.0002146361637	4	12	4.87	2	24	57	0	123	0	0	5.7395000000000005	32.941860250000005	200.06269999999995	1	5	0	3	0	0	0	1	4	0	0	0	0.2148058074376629	292	11875	107	106.09735633300643	2.0018369119435175	30.578222667914634	30.578222667914634	0	6.832890014164742		161.21	0.9166666666666666		0.4782608695652174	4.621232704070909	15.060267520496454	23.173013297947946	5.510523137967524	9.074084180579321	28.385081032157874	9.502836536236881	22.270479417896254	9.311904958555276	1.5736725951324726	1.464699949342743	3.7537960153861896	1.8265552888907963	0	0	0	0	0	0	0	0	0	0	0	0	10	0	10	0	2	0	14	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.10957217605417	17.075116778184572	8.454734651404786	0.9047619047619048	13373.11	0.6037735849056604	1954	39.25841958720531	24.802968858321062	24.072956074021885	21.69539220398354	16.63315848633833	13.120411745334941	9.626312924807985	6.9837784226804285	33.95526453414635	20.737766324671416	17.915498760674005	14.445669510232472	10.490305202929838	7.3505456210384885	4.906161296153112	3.2596732989754047	15.05231576690938	22.707635233233535	33.29954341426388	7.809221434059873	11.025656507422577	14.213327117473014	5.866996446555802	0.4927992798267445	2.2220005359015813	0.3185684235620755	3.500613827339345	0.20968152441989	0.835737276143104	0.07883453469550938	0	0	0.08838834764831843	0.4790609258475921	1.173108430601996	0	0	0.051031036307982884	0.2515139684888405	0.5182581143547811	0	0	1	3	0	10	19	9	0	4118.149894681517	4976.492803843717	7540.709686808459	8496.764967868463	8123.318746493055	61.519159390950406	62.313471634121015	101.95035037486488	124.37783115886407	117.60957352722261	1.355192966053242	-0.5438463129638849	-0.1767511476047566	-0.10080091711449404	0.24192129629978842	4	11																														88.02049	129.41751000000008																		
0265_00010																		11.99606568875602	34.969862714086204	-0.411961123886297	0.281702245902671	4.387966164682476	12.760173394993641	0.3055555555555556	-5.172	1564.2557946134882	3	9	5.199999999999999	21	26	122	1	178	0	0	-7.789300000000001	60.673194490000014	397.20610000000005	1	9	7	3	7	0	0	0	9	0	0	0	0.3676444210584029	610	64740	225	225.87413308300307	2.0534012098454824	104.65627064234891	75.36037748632046	24.138367046869025	7.930737337562887		574.39	0.9230769230769231		0.48	0	1.5114867410169472	4.253503129735944	0	0	0	0	0	0	0	0	14.424831044666385	2.1835208551277443	0	0.6903322096123747	0	2.9880600767861787	0	0	0	0	0	0	0	0	1	0	3	0	0	19	18	0	0	8	23	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	13	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.80636925557646	37.963988175221715	19.653061224489797	0.3055555555555556	24110.38	0.7272727272727273	4771	78.74600731300728	52.33799709582723	50.334386839311335	43.540981304085385	36.15079166594342	31.433000636828904	23.944995809797813	18.582758504755084	58.26591850927813	34.289483845936736	27.251805303242136	19.617665282310977	13.933526643282251	9.93065497469543	6.324422832146177	4.086919838915497	22.815251330112957	35.36624602322377	54.978844996279115	7.543573757899696	9.915267160445325	12.347016455509722	9.433876064684338	0	2.8115417124582813	0	3.8638554971247783	0	0.6352385365166285	0	0	0	0	0.5420398621562998	1.4895550379737865	0	0	0	0.21432625283573112	0.4194050690652255	0	0	8	33	9	5	17	0	0	9069.803797693618	11048.81069804744	16284.580436315819	19744.915025133665	22284.482678070835	149.99087522105594	140.01948947622256	219.0919640492828	280.8454432207442	309.045619872018	3.621703864775402	-1.321635240808598	-0.9460706974365197	1.2403160895111762	-1.1677553620319387	21	36																														100.21407600000002	207.67792400000002																		
