id	Wlambda1.unity	Wlambda2.unity	Wlambda3.unity	Wnu1.unity	Wnu2.unity	Wgamma1.unity	Wgamma2.unity	Wgamma3.unity	Weta1.unity	Weta2.unity	Weta3.unity	WT.unity	WA.unity	WV.unity	WK.unity	WG.unity	WD.unity	BCUTw.1l	BCUTw.1h	BCUTc.1l	BCUTc.1h	BCUTp.1l	BCUTp.1h	Fsp3	XLogP	MW	LipinskiFailures	nRotB	MLogP	nAtomP	nAtomLC	nB	nBase	nAtom	nAromBond	naAromAtom	ALogP	ALogp2	AMR	nAcid	nSmallRings	nAromRings	nRingBlocks	nAromBlocks	nRings3	nRings4	nRings5	nRings6	nRings7	nRings8	nRings9	tpsaEfficiency	Zagreb	WPATH	WPOL	WTPT.1	WTPT.2	WTPT.3	WTPT.4	WTPT.5	VAdjMat	VABC	TopoPSA	topoShape	geomShape	PetitjeanNumber	MDEC.11	MDEC.12	MDEC.13	MDEC.14	MDEC.22	MDEC.23	MDEC.24	MDEC.33	MDEC.34	MDEC.44	MDEO.11	MDEO.12	MDEO.22	MDEN.11	MDEN.12	MDEN.13	MDEN.22	MDEN.23	MDEN.33	khs.sLi	khs.ssBe	khs.ssssBe	khs.ssBH	khs.sssB	khs.ssssB	khs.sCH3	khs.dCH2	khs.ssCH2	khs.tCH	khs.dsCH	khs.aaCH	khs.sssCH	khs.ddC	khs.tsC	khs.dssC	khs.aasC	khs.aaaC	khs.ssssC	khs.sNH3	khs.sNH2	khs.ssNH2	khs.dNH	khs.ssNH	khs.aaNH	khs.tN	khs.sssNH	khs.dsN	khs.aaN	khs.sssN	khs.ddsN	khs.aasN	khs.ssssN	khs.sOH	khs.dO	khs.ssO	khs.aaO	khs.sF	khs.sSiH3	khs.ssSiH2	khs.sssSiH	khs.ssssSi	khs.sPH2	khs.ssPH	khs.sssP	khs.dsssP	khs.sssssP	khs.sSH	khs.dS	khs.ssS	khs.aaS	khs.dssS	khs.ddssS	khs.sCl	khs.sGeH3	khs.ssGeH2	khs.sssGeH	khs.ssssGe	khs.sAsH2	khs.ssAsH	khs.sssAs	khs.sssdAs	khs.sssssAs	khs.sSeH	khs.dSe	khs.ssSe	khs.aaSe	khs.dssSe	khs.ddssSe	khs.sBr	khs.sSnH3	khs.ssSnH2	khs.sssSnH	khs.ssssSn	khs.sI	khs.sPbH3	khs.ssPbH2	khs.sssPbH	khs.ssssPb	Kier1	Kier2	Kier3	HybRatio	fragC	FMF	ECCEN	SP.0	SP.1	SP.2	SP.3	SP.4	SP.5	SP.6	SP.7	VP.0	VP.1	VP.2	VP.3	VP.4	VP.5	VP.6	VP.7	SPC.4	SPC.5	SPC.6	VPC.4	VPC.5	VPC.6	SC.3	SC.4	SC.5	SC.6	VC.3	VC.4	VC.5	VC.6	SCH.3	SCH.4	SCH.5	SCH.6	SCH.7	VCH.3	VCH.4	VCH.5	VCH.6	VCH.7	C1SP1	C2SP1	C1SP2	C2SP2	C3SP2	C1SP3	C2SP3	C3SP3	C4SP3	ATSp1	ATSp2	ATSp3	ATSp4	ATSp5	ATSm1	ATSm2	ATSm3	ATSm4	ATSm5	ATSc1	ATSc2	ATSc3	ATSc4	ATSc5	nHBDon	nHBAcc	PPSA.1	PPSA.2	PPSA.3	PNSA.1	PNSA.2	PNSA.3	DPSA.1	DPSA.2	DPSA.3	FPSA.1	FPSA.2	FPSA.3	FNSA.1	FNSA.2	FNSA.3	WPSA.1	WPSA.2	WPSA.3	WNSA.1	WNSA.2	WNSA.3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA	bpol	apol	MOMI.X	MOMI.Y	MOMI.Z	MOMI.XY	MOMI.XZ	MOMI.YZ	MOMI.R	LOBMAX	LOBMIN	GRAV.1	GRAV.2	GRAV.3	GRAVH.1	GRAVH.2	GRAVH.3	GRAV.4	GRAV.5	GRAV.6
0208_00001																		11.85	31.97207245346548	-0.27916611369508665	0.2346014971636643	5.907544921874998	11.431173540029167	0.13043478260869565	0.017999999999999905	404.4834468924577	0	6	3.3299999999999996	18	14	32	0	49	0	0	1.2671	1.6055424099999998	127.98710000000001	0	4	3	4	3	0	0	1	3	0	0	0	0.19029026541690827	152	2231	47	59.622610532711754	2.055952087334888	18.139138473279836	7.765109556870616	7.103500614037811	6		76.9	0.8571428571428571		0.46153846153846156	0	0	0	0	24.9682429896499	23.28880767336352	0	5.138445678178493	0	0	0.5723571212766659	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	15	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.203125	10.543388429752065	5.08680462241333	0.13043478260869565	1892.06	0.896551724137931	652	20.21696770287794	14.16470379794645	12.285693104141458	10.807613203329954	9.196040615553509	7.41468280592924	4.685972718954203	3.4580597640320985	16.13809990132274	10.121015335635567	7.557853710485371	5.602522671290443	4.027887799275425	2.836936528113694	1.647071364017312	1.090506930975039	4.262274445467148	7.4714822005676815	10.978766891055503	1.6623212961870797	2.3366088158039604	2.832368633370128	1.478907425565443	0	0.5514341784295002	0	0.7262173982893574	0	0.14839020685802798	0	0	0	0.06415002990995841	0.5539212729045396	0.6903899142020223	0	0	0.028867513459481284	0.16907519888716366	0.17694585866816265	0	0	2	18	0	1	1	1	0	2281.208612909802	2692.510673967071	3773.930948993705	3922.212669161244	3718.356269123629	38.17112074762581	39.5848618490216	53.10646604812688	57.766925933789686	56.76629186310164	0.4168111712627246	-0.11547600614607277	-0.050725123412480845	-0.01703977547984099	-0.021306247079515853	0	5																														30.798139999999993	61.321859999999965																		
0208_00002																		11.99853173071963	34.969380018704584	-0.3319508289216433	0.25954686741195643	4.042485984814461	9.777329580380988	0.3	0.038000000000000034	213.66109865414828	0	4	2.12	6	9	14	1	26	0	0	0.6316999999999984	0.39904488999999793	58.879000000000005	1	1	1	1	1	0	0	0	1	0	0	0	0.297199337815844	64	318	17	27.23879745313075	1.9456283895093394	9.770618780678081	4.7854740374648355	2.466494993283067	4.807354922057604		63.31999999999999	1		0.5	0	0	0	0	5.814165998393336	11.312564966585153	0	2.1822472719434427	0	0	0.4999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.071428571428571	5.777777777777778	3.96	0.3	494.04	0.42857142857142855	168	10.552041763877789	6.6302289553358005	5.817828965650212	4.025711529386665	3.055216549279201	2.4264191772658084	1.2143230388330895	0.6596483877919177	8.367670482502355	4.683018254121346	3.5184753779507867	2.2989237926852084	1.4089867368665911	0.8952373184209116	0.45945107357197584	0.19990601896134075	1.6139490435775306	2.248558025088849	2.917744675115918	0.8248483481087577	0.9143467828099318	0.9244519782497544	1.0302567583920093	0	0.08333333333333333	0	0.49409457110374794	0	0.048112522432468816	0	0	0	0	0.08333333333333333	0.13144585576580214	0	0	0	0.027777777777777776	0.0475345468949252	0	0	1	5	1	1	1	1	0	796.6437864948273	879.0852657026674	1108.0625037406617	1025.654022261475	771.7241704370118	23.621868280207153	16.78213652688367	23.50837620186271	21.90008909950221	18.77868434750969	0.2519628811722219	-0.10551873188491276	0.006454813036575658	-0.004743964721342636	-0.06415531785591883	2	3																														13.836484	30.485516000000004																		
0208_00003																		11.993284164863086	34.9698552200699	-0.3345954619425367	0.1613381435507031	4.832894393701312	11.236366314862712	0.3333333333333333	2.628	450.33734975583263	0	5	2.7800000000000002	13	16	33	1	52	0	0	1.015800000000001	1.031849640000002	123.24640000000001	0	4	3	4	3	0	0	1	3	0	0	0	0.16752815262644272	160	2633	49	61.28773162432044	2.042924387477348	25.86336144209647	3.0708541524358144	15.2134267733631	6.044394119358453		75.24	0.875		0.4666666666666667	0	1.4275053061505232	2.9054422615502045	0	8.925670005863443	20.207982894274046	0	12.314251468920252	0	0	0	0	0	0	0.5596901722850968	0.14285714285714285	0.4932424148660941	1.1052094495921163	0	0	0	0	0	0	0	1	0	4	0	0	6	2	0	0	0	8	0	0	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.168044077134986	10.29244001810774	5.333333333333333	0.3333333333333333	2155.09	0.8333333333333334	762	21.250347897697548	14.435560745775547	13.22316886901112	11.470653377355536	9.31540464546248	7.14930642113903	4.658991252405824	3.2905720468558863	17.92021993548115	10.501467593888917	8.099675486843966	6.002843424866344	4.308163107034083	2.5657254355588894	1.3419931371013019	0.7609302309307501	5.288613167363564	8.176905302525192	11.279998588301975	2.250986714979605	3.2144259648350126	3.4070347669815364	2.0797035757563833	0	0.6418854305260145	0	1.035882547203497	0	0.2248793013987943	0	0	0	0.11785113019775793	0.3617417734034528	0.6448386607586846	0	0	0.03333333333333333	0.147547692434189	0.18318937168627164	0	0	4	7	3	3	4	0	0	2151.374144519136	2533.6402248461773	3549.75850387204	3568.181078311355	3175.296208561424	49.50231449666356	39.838946111386505	59.653184188774716	69.4744613002949	71.06401213770495	0.522408413988862	-0.18344277690176927	-0.11524776402130459	0.032142690706363684	-0.10400177869269257	2	6																														31.309553999999995	62.84844599999997																		
0208_00004																		11.996146235135296	15.99871139384073	-0.4040507912728772	0.16204077417266605	4.813215402249408	12.506105292899072	0.8095238095238095	3.0349999999999993	330.46189123002983	0	1	3.44	4	12	27	0	54	0	0	2.844899999999996	8.093456009999977	94.17999999999999	0	4	0	1	0	0	0	1	3	0	0	0	0.16464806231419232	144	1163	54	49.14413337916851	2.0476722241320213	7.479134687826742	7.479134687826742	0	5.754887502163469		54.370000000000005	0.8333333333333334		0.45454545454545453	0.520020955762976	6.223670913984212	4.609436381925604	3.1524323982955447	10.5026299094428	18.56773784249325	9.26223527781033	4.643316712339544	6.706373757284563	1.1052094495921163	0.43412681107162016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	1	0	3	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.415637860082306	5.497283950617284	2.1980968858131487	0.8095238095238095	2697.03	0.7083333333333334	435	17.328062645816686	11.221816217641658	11.603466850380736	10.871186348982675	8.723312752062428	7.107205062034797	5.401990984586436	4.191568473002767	15.22996550267857	9.695734117617718	9.380149131971743	8.695990942706544	7.1536127940123215	5.5446827373543766	4.157175720285598	3.109540122447596	8.733453073668745	14.052111772513452	21.6532182329414	6.123234576025722	10.196801930339253	14.81346430740538	3.0408399085826714	0.32197527542968946	1.8907954463941736	0.5962888576424779	2.2162473934268485	0.24365261598403629	1.106078857195943	0.2992285104386531	0	0	0.07216878364870323	0.4338525469025393	1.1325734053413483	0	0	0.07216878364870323	0.3590893205895867	0.8450167277876607	0	0	0	3	1	3	8	4	2	2189.1849175526345	2765.009466576233	4490.100142563066	4932.229505587865	3880.0848769211098	26.323407106622838	27.996275931397694	47.324643839927944	57.763296829734024	46.65673581706051	0.3304121022301585	-0.06815034382109812	-0.12993607304143087	0.04693327240835895	-0.007007445060035221	1	3																														34.71220999999999	59.36978999999998																		
0208_00005																		11.996195909910838	15.999291067029255	-0.3853270679455214	0.19801630873314197	4.785472202281277	9.671456485791635	0.07142857142857142	2.1470000000000002	244.243211311219	0	3	2.56	17	11	19	0	30	0	0	0.5270000000000002	0.2777290000000003	74.6719	0	2	2	2	2	0	0	0	2	0	0	0	0.27352409775341935	90	606	28	35.98780207976165	1.9993223377645362	10.440456751671345	10.440456751671345	0	5.247927513443585		66.76	1		0.5	0	1.1974527789665463	1.230508748106236	0	6.400421688677354	14.688634980564222	0	6.631975707865092	0	0	0.6551853485522243	0.520020955762976	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.409972299168976	6.437869822485207	3.3217993079584773	0.07142857142857142	655.04	0.7222222222222222	283	13.120955864630139	8.6302289553358	7.513177020033396	6.450136351937904	5.126550726516636	3.6477511401117	2.2432860731691298	1.351435209557124	9.752375656255024	5.329094317329895	3.729352722231448	2.598200739436889	1.6411680570302716	1.0297533497022509	0.48751333202848013	0.25478127968303366	2.955314956064334	4.682219881154989	6.081890230364429	0.822241104469961	0.9831703240169567	1.0454130822443302	1.1401442827287471	0	0.3495849299935525	0	0.39250943022294704	0	0.06673058217443598	0	0	0	0	0.15137471507731048	0.28688347000816744	0	0	0	0.051834038994012184	0.05891883396128313	0	0	0	11	2	0	0	0	0	1018.3660046579075	1174.7435757100734	1591.4967674762768	1599.320981423754	1271.745606355396	21.097876142163784	20.66045988566282	28.65673581706051	31.985103725590765	29.312234900815913	0.39360292577387357	-0.13692551220551627	-5.323667204620765e-4	-0.16202262009983032	0.16341040246920371	2	4																														15.992483999999996	35.849515999999994																		
0208_00006																		11.993451046090275	15.996924499163432	-0.3371544184359746	0.27337079812012194	3.744325285020261	8.86422642686312	0.1111111111111111	-3.137	194.1876518061301	0	4	1.9000000000000001	10	10	14	0	24	0	0	-0.9555000000000003	0.9129802500000007	53.45850000000001	1	1	1	1	1	0	0	0	1	0	0	0	0.4762220254273205	64	339	16	27.216922978211535	1.9440659270151097	12.74807137880712	7.29627868616104	5.451792692646085	4.807354922057604		92.42	0.8		0.4444444444444444	0	0	0	0	3.838519496373775	8.659276771732902	0	1.8948485120271366	0	0	0.814325284978472	0	0	0	0.16666666666666669	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.071428571428571	5.777777777777778	4.38781163434903	0.1111111111111111	394.05	0.42857142857142855	189	10.552041763877789	6.5922241528750165	5.968432912787326	4.064610108026155	2.6868259774383554	2.2213008200490045	1.2883479898081092	0.5765384985032604	7.357568303562362	3.9490042090411217	2.698424546976705	1.5730435041163766	0.8924477949575008	0.5727664792048223	0.24982969689273932	0.0991854888517455	1.7171434823186167	1.8194544172323612	2.3403944059262907	0.4103083316563297	0.3902468698286376	0.39137246974885237	1.0992923521208584	0	0.11785113019775793	0	0.2951391369430441	0	0.017010345435994292	0	0	0	0	0.08333333333333333	0.13144585576580214	0	0	0	0.027777777777777776	0.02992639636637849	0	0	2	5	1	1	0	0	0	650.7897692082712	711.3165422703322	882.8512849446869	775.94673529657	539.7993791426393	17.0433677091758	15.49482173093903	20.988934296727038	18.767926858252707	14.159005685204159	0.4067049816766508	-0.19213784075443283	-0.01858839838793574	0.10095187397328102	-0.1703957997239437	3	5																														12.84807	27.11393																		
0208_00007																		11.993405793881978	15.996926010595784	-0.3604883600643958	0.2762431373536519	4.133398964629869	9.843612974281552	0.18181818181818182	-2.315	220.22500510735765	0	3	2.12	10	9	17	1	28	0	0	-1.1902000000000001	1.4165760400000003	61.903000000000006	1	2	2	1	1	0	0	1	1	0	0	0	0.4342871626147724	82	439	22	31.991449593995824	1.999465599624739	12.888954158599663	7.299667985362756	5.589286173236907	5.08746284125034		95.58	1		0.5	0	0	0	0	3.61939931847957	12.479812828000634	0	5.798364452997587	0	0	0.5952753944880748	0	0	0	0.19999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	1	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.456747404844291	5.104166666666667	2.831111111111111	0.18181818181818182	601.05	0.5625	210	11.706742302257041	7.575387400469409	7.136591516034423	5.6366428650082385	4.107930537682885	3.3945873103517927	2.2627809917327992	1.5095788336639784	8.473883877788083	4.850532030619384	3.6926551541698935	2.5080302748272087	1.6595105067001024	1.0981687832686362	0.5932501967499477	0.3305278141783631	2.8887120750816244	3.3926323649841046	4.756687207790286	0.8952712416426113	1.0741245798670742	1.1834847372388302	1.3271268251449497	0	0.3717850238834702	0	0.4914909970305961	0	0.07181269002836958	0	0	0	0.09622504486493763	0.2721655269759087	0.4264551241040792	0	0	0.036084391824351615	0.09123844603689252	0.1134816499960931	0	0	2	5	2	0	2	0	0	922.6586375235902	1077.2370142786565	1495.396012705826	1307.1672444831238	991.1511202706912	19.043367709175797	18.49482173093903	26.933746609973433	25.10001883538527	18.99309564125204	0.3343218102829006	-0.11914962963349078	-0.06441975792981808	0.029577680657805014	-0.011247366109751012	4	5																														14.076483999999997	31.967516																		
0208_00008																		11.994591133015195	31.97207147370915	-0.2577411881900472	0.15891492277085148	6.657302334463996	10.199755369552157	0	0.025000000000000133	152.17834032042512	0	0	1.4599999999999997	10	5	11	0	14	0	0	-0.49229999999999985	0.24235928999999984	42.3215	0	2	2	1	1	0	0	1	1	0	0	0	0.531984640207397	52	105	12	20.410410274862173	2.041041027486217	14.696328690303352	0	12.151003885563084	4.459431618637298		80.87	0.3333333333333333		0.25	0	0	0	0	0.25	2.6207413942088964	0	2.381101577952299	0	0	0	0	0	0	0	0	2.3348151486780315	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.694214876033058	2.56	1.12	0	135.05	0.9	79	6.974691494688162	4.877010097711745	4.263025469665263	3.6831539799089894	3.0891589576622662	1.9793569794637602	1.1661212140109691	0.6280034944783803	5.773872600770757	3.1533340798797007	2.220530607314584	1.5458110290467275	0.9916445586364604	0.4889315799348034	0.22040940336548065	0.08449607919522627	1.440177475227204	2.343625285575563	2.6046561986925045	0.5362216484786068	0.6595371453077112	0.5707309322398606	0.5384516905501369	0	0.1642664266089148	0	0.2553323388137863	0	0.04820808470344657	0	0	0	0.11785113019775793	0.21941609682128765	0.3874584183167086	0	0	0.03227486121839514	0.048412291827592706	0.07941660799729208	0	0	2	1	0	0	0	0	0	646.1330733554687	742.0855952773438	996.845922859375	740.8265231054689	365.2902471757813	17.567674243555928	13.99924066999655	20.694091045306802	19.003895948583303	13.589039914234649	0.2438262338271408	-0.18950785792868322	0.09955266875151261	-0.05182006386329853	0.019862136126898647	2	4																														9.472828	18.767172																		
0208_00009																		11.996195846386154	15.997947820471675	-0.420846397186396	0.20122158351216096	4.47531704186145	10.419085351014525	0.5	-0.14100000000000007	286.3328602936815	0	4	2.23	11	12	24	0	39	0	0	-0.18590000000000073	0.03455881000000027	79.91569999999999	0	4	2	3	1	1	0	2	1	0	0	0	0.34456945514593634	118	910	31	43.20372351696713	2.057320167474625	20.916310325802453	2.4665665373799928	18.449743788422463	5.584962500721157		98.6	0.8333333333333334		0.45454545454545453	0	0	0	0	5.041051588285039	13.494562040725196	0	6.874638928204462	0	0	0	0	0	0	1.3374806099528442	0.25	2.1822472719434427	1.4142135623730951	0	0	0	0	0	0	0	0	0	3	0	2	1	3	0	0	0	2	2	0	0	1	0	0	1	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.583333333333334	5.893877551020408	2.933454051607062	0.5	1344.07	0.8571428571428571	393	14.396976746569033	10.241514740667453	9.432053805040633	7.7273403303726145	6.711345105500032	5.215478486051839	4.114942089113167	2.812273517813182	11.605946986573365	7.301056943267138	5.803680855058163	3.8097088823782217	2.7087909803144505	1.6917516281481428	1.0616421480914886	0.6053446986784453	3.1072634704847175	5.389737148538042	7.42561121885845	1.210338533591385	1.678029526513604	1.8111989336707661	1.4385050488558724	0	0.24719387459906544	0	0.7104875143469641	0	0.07077603752667484	0	0.2886751345948129	0.20412414523193154	0.21407617506269555	0.5374574785652648	0.8757223416863037	0.2886751345948129	0.14433756729740646	0.10743493359131989	0.215561594928383	0.2424226412241398	0	0	2	3	0	1	5	1	0	1405.8869691012214	1708.2189314889956	2366.6331813230527	2212.201254959346	2145.922536464296	23.93435084319983	26.326275175297916	36.15379311659589	35.07067192262082	36.45826865881287	0.4543445949378618	-0.3377574808663887	0.1635733058124369	-0.07888680133227698	0.04512442975422348	3	7																														25.617725999999998	44.04427399999999																		
0208_00010																		11.997360204252919	19.00061069159196	-0.30093283937156806	0.20749430280646639	4.73230937512547	10.567072744834848	0.4074074074074074	1.0010000000000001	506.59440543198923	1	7	3.3299999999999996	22	21	41	2	69	0	0	1.064299999999997	1.1327344899999934	147.9548	0	5	4	4	3	0	0	1	4	0	0	0	0.14061616712479838	200	5046	62	76.09686810236191	2.056672110874646	30.961205971807782	0	25.802657653078533	6.357552004618084		71.18999999999998	1		0.5	0.7529704326550234	4.915730909382862	6.952398060253084	0	13.139206467792338	20.150612793754167	0	13.809070077543076	0	0	0	0	0	0	0	0	2.5161868077313887	2.0112022533386416	0.3510694655824727	0	0	0	0	0	0	4	0	6	0	0	6	1	0	0	0	8	2	0	0	0	0	0	1	0	0	0	0	4	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.52587745389649	12.668773340993967	6.668162153501042	0.4074074074074074	3997.1	0.7837837837837838	1268	26.103719048826076	17.816902141136865	16.544202562279914	13.91099171380602	11.894056698107466	9.72168799431398	6.826239027730342	5.09175702435552	21.67051668596483	12.69687724060248	9.725819839572866	6.841925959893516	4.915553859554304	3.2218501010984166	1.9042389209677775	1.1554582889810725	6.154446867672801	10.118953528019683	14.005980657296124	2.516291918242939	3.4694765629071784	3.7071174148218717	2.747086908921179	0	0.5510864794350092	0	1.3401726305984467	0	0.16951629407472202	0	0	0	0.07856742013183861	0.5151084219788964	0.9869785314019903	0	0	0.025	0.17315117766815202	0.2656579406212646	0	0	4	9	2	10	1	0	0	2538.094375273538	3001.9615180970723	4268.786147188843	4349.376462607137	3904.6194170705726	42.88393068829714	45.32102695347875	66.45068061609187	69.96292195716416	66.07421172310191	0.7418924372141843	-0.44335801572715267	0.005355177965031682	0.05944813004033375	0.11227717306689983	1	8																														49.268623999999996	78.77137599999999																		
